TotalOrderValue,AverageOrderValue,Quantity,Cluster_KMeans,Cluster_DBSCAN
1.3,2.6,2,0,0
1.3,1.3,2,0,0
14.700000000000001,8.793750000000001,7,0,0
5.0,5.1923076923076925,4,0,0
1.69,1.69,1,0,0
1.69,7.6049999999999995,1,0,0
1.69,5.633333333333333,1,0,0
1.69,5.633333333333333,1,0,0
3.25,5.525,5,0,0
1.25,1.25,1,0,0
1.25,1.25,1,0,0
1.25,25.642500000000002,1,0,0
1.25,5.625,1,0,0
1.25,6.875,1,0,0
1.25,10.3125,1,0,0
1.6500000000000001,1.5583333333333336,3,0,0
0.55,6.875000000000001,1,0,0
2.2,9.55625,4,0,0
1.1,15.998,2,0,0
3.75,5.25,1,0,0
4.25,7.225,5,0,0
0.65,8.700000000000001,1,0,0
1.7,5.949999999999999,2,0,0
6.25,22.90909090909091,5,0,0
8.850000000000001,14.75,3,0,0
13.5,10.125,2,0,0
2.95,16.445,1,0,0
5.9,11.246875000000001,2,0,0
4.95,4.95,1,0,0
4.95,30.3,1,0,0
3.3,11.549999999999999,2,0,0
1.65,10.724999999999998,1,0,0
7.5,7.5,2,0,0
3.75,20.636785714285715,1,0,0
3.75,22.020857142857142,1,0,0
9.95,15.919999999999998,1,0,0
4.95,10.51875,1,0,0
1.95,15.3,1,0,0
5.85,15.762500000000001,3,0,0
1.95,47.352,1,0,0
0.85,6.233333333333333,1,0,0
2.55,7.4375,3,0,0
0.42,6.86,1,0,0
0.42,5.25,1,0,0
0.85,5.1,1,0,0
1.95,100.48125,1,0,0
2.95,23.883333333333336,1,0,0
3.75,10.625,1,0,0
5.9,17.00588235294118,2,0,0
7.95,11.129999999999999,1,0,0
7.95,10.6,1,0,0
19.9,19.9,2,0,0
19.9,17.186363636363634,2,0,0
9.95,13.266666666666666,1,0,0
1.65,9.35,1,0,0
1.65,13.749999999999998,1,0,0
3.75,19.903846153846153,1,0,0
1.65,3.2999999999999994,1,0,0
3.75,15.0,1,0,0
3.75,18.333333333333332,1,0,0
2.95,7.211111111111112,1,0,0
2.1,3.6750000000000003,1,0,0
9.95,19.007692307692306,1,0,0
326.4,47.973076923076924,128,0,-1
81.6,33.702777777777776,32,0,0
9.95,17.91,1,0,0
27.0,17.55,4,0,0
2.1,3.6750000000000003,1,0,0
2.1,2.1,1,0,0
4.2,6.090000000000001,2,0,0
2.95,12.783333333333337,1,0,0
3.75,6.666666666666667,3,0,0
2.1,24.230769230769234,1,0,0
19.8,130.255,4,0,1
5.0,5.0,4,0,0
17.0,9.5625,20,0,0
4.25,18.603333333333335,5,0,0
5.04,13.159999999999998,12,0,0
5.0,3.125,4,0,0
2.95,16.445,1,0,0
3.75,19.903846153846153,1,0,0
30.599999999999998,10.412500000000001,36,0,0
5.0,5.0,4,0,0
10.2,10.2,12,0,0
13.049999999999999,35.254999999999995,9,0,0
14.75,31.150000000000002,5,0,0
11.9,11.9,2,0,0
9.3,15.1125,2,0,0
19.799999999999997,13.199999999999998,12,0,0
17.4,8.658333333333333,12,0,0
9.95,9.95,1,0,0
15.0,14.5,4,0,0
15.0,11.25,4,0,0
23.400000000000002,36.225,36,0,0
13.919999999999998,92.64,48,0,0
18.6,20.00769230769231,4,0,0
12.5,8.75,10,0,0
30.0,7.395833333333333,24,0,0
15.0,18.958333333333332,12,0,0
30.0,138.48076923076923,24,0,1
15.0,7.083333333333333,12,0,0
15.0,10.714285714285714,12,0,0
19.799999999999997,15.792857142857141,12,0,0
14.850000000000001,20.514,3,0,0
15.9,17.224999999999998,2,0,0
9.3,20.00769230769231,2,0,0
6.75,14.85,1,0,0
2.5,5.535714285714286,2,0,0
3.75,33.45,1,0,0
4.25,20.427083333333332,1,0,0
9.95,16.583333333333332,1,0,0
7.5,20.636785714285715,2,0,0
2.5,6.71875,2,0,0
1.95,6.24,1,0,0
2.1,13.020000000000001,1,0,0
1.95,17.304545454545455,1,0,0
4.95,7.92,1,0,0
5.9,11.8,2,0,0
11.9,20.55454545454546,2,0,0
4.95,11.0,1,0,0
4.95,30.3,1,0,0
19.8,16.830000000000002,4,0,0
5.95,8.925,1,0,0
3.75,5.25,1,0,0
17.700000000000003,10.570833333333335,6,0,0
11.9,18.44,2,0,0
7.800000000000001,14.725000000000001,12,0,0
17.700000000000003,10.488888888888889,6,0,0
69.12,18.603333333333335,96,0,0
40.8,13.964285714285712,48,0,0
5.9,31.150000000000002,2,0,0
2.95,32.27375,1,0,0
7.95,24.63,1,0,0
8.850000000000001,6.883333333333334,3,0,0
5.95,18.44,1,0,0
14.75,17.490384615384617,5,0,0
16.5,6.0,10,0,0
7.8,8.04375,4,0,0
0.84,6.720000000000001,2,0,0
2.55,8.499999999999998,1,0,0
2.55,2.55,1,0,0
7.6499999999999995,3.8249999999999997,3,0,0
7.5,21.473478260869566,6,0,0
81.6,4.365999999999998,96,0,0
60.0,60.0,48,0,0
7.5,6.333333333333333,6,0,0
11.25,22.020857142857142,3,0,0
9.3,20.00769230769231,2,0,0
7.9,22.419642857142858,2,0,0
8.25,6.80625,5,0,0
3.75,7.34375,3,0,0
27.04,45.49677419354838,16,0,0
17.700000000000003,10.570833333333335,6,0,0
11.8,13.275,4,0,0
5.9,15.07777777777778,2,0,0
4.2,6.720000000000001,10,0,0
2.95,13.520833333333334,1,0,0
3.75,3.5714285714285716,3,0,0
4.25,10.625,1,0,0
6.300000000000001,32.315999999999995,3,0,0
15.0,9.51923076923077,12,0,0
1.9,1.6108695652173912,2,0,0
3.75,3.75,1,0,0
3.75,3.75,1,0,0
1.7,14.549999999999999,2,0,0
5.1,5.1,2,0,0
2.1,17.526315789473685,1,0,0
1.95,8.233333333333333,1,0,0
2.1,8.723076923076924,1,0,0
1.45,8.658333333333333,1,0,0
2.98,20.83,2,0,0
2.5,6.71875,2,0,0
2.5,5.535714285714286,2,0,0
2.95,27.147222222222222,1,0,0
1.25,5.833333333333333,1,0,0
5.9,9.833333333333334,2,0,0
1.25,5.0,1,0,0
1.95,16.89375,1,0,0
1.95,7.5562499999999995,1,0,0
5.95,10.908333333333333,1,0,0
1.45,14.1375,1,0,0
6.95,15.6375,1,0,0
5.95,5.95,1,0,0
2.95,23.385714285714283,1,0,0
4.2,7.140000000000001,2,0,0
1.45,1.45,1,0,0
1.25,5.0,1,0,0
1.25,22.90909090909091,1,0,0
9.9,9.9,2,0,0
2.55,2.55,1,0,0
3.75,3.75,1,0,0
5.95,10.908333333333333,1,0,0
4.2,8.05,2,0,0
1.25,22.90909090909091,1,0,0
3.75,57.47153846153847,1,0,0
2.95,16.30263157894737,1,0,0
2.95,28.70714285714286,1,0,0
4.25,21.8875,1,0,0
2.95,7.211111111111112,1,0,0
2.95,5.900000000000001,1,0,0
2.95,7.080000000000001,1,0,0
1.95,29.19545454545455,1,0,0
5.9,14.75,2,0,0
2.55,21.527142857142856,3,0,0
2.95,17.208333333333336,1,0,0
3.95,22.419642857142858,1,0,0
2.55,6.0562499999999995,1,0,0
4.95,20.514,1,0,0
9.9,31.378846153846155,2,0,0
4.95,27.57857142857143,1,0,0
15.0,20.636785714285715,4,0,0
6.95,15.6375,1,0,0
3.75,22.020857142857142,1,0,0
5.95,10.908333333333333,1,0,0
1.25,5.0,1,0,0
3.95,22.419642857142858,1,0,0
2.8499999999999996,1.6108695652173912,3,0,0
-17.0,-17.0,-2,0,0
-8.5,-8.5,-1,0,0
-5.9,-5.9,-2,0,0
-43.9,-43.9,-2,0,-1
-175.6,-175.6,-8,0,-1
-38.25,-38.25,-3,0,-1
59.400000000000006,27.57857142857143,12,0,0
15.12,9.38,36,0,0
15.12,9.03,36,0,0
17.700000000000003,16.30263157894737,6,0,0
5.9,23.385714285714283,2,0,0
5.9,7.080000000000001,2,0,0
5.9,5.900000000000001,2,0,0
0.95,1.6108695652173912,1,0,0
37.5,15.0,10,0,0
6.300000000000001,7.041176470588236,3,0,0
12.75,141.89999999999998,1,0,1
7.5,7.361111111111111,6,0,0
5.04,8.82,12,0,0
3.3,12.375,2,0,0
0.55,9.767857142857142,1,0,0
0.55,6.875000000000001,1,0,0
0.55,1.5583333333333336,1,0,0
0.55,13.465384615384616,1,0,0
1.7,6.516666666666666,2,0,0
2.5,3.75,2,0,0
1.25,8.035714285714286,1,0,0
3.75,7.34375,3,0,0
2.5,6.333333333333333,2,0,0
8.850000000000001,17.208333333333336,3,0,0
23.6,13.520833333333334,8,0,0
15.0,15.25,12,0,0
8.850000000000001,28.70714285714286,3,0,0
11.25,20.636785714285715,3,0,0
5.9,16.30263157894737,2,0,0
5.1,6.0562499999999995,2,0,0
3.95,22.419642857142858,1,0,0
4.95,31.378846153846155,1,0,0
4.65,20.00769230769231,1,0,0
4.95,27.57857142857143,1,0,0
3.75,57.47153846153847,1,0,0
6.9,14.615625,2,0,0
7.5,22.020857142857142,2,0,0
9.9,20.514,2,0,0
10.0,3.5714285714285716,8,0,0
1.7,5.949999999999999,2,0,0
2.55,6.375,3,0,0
3.4,3.4,4,0,0
1.7,4.675,2,0,0
5.95,15.12125,7,0,0
7.5,7.75,6,0,0
3.75,4.583333333333333,3,0,0
2.5,6.25,2,0,0
1.7,3.5416666666666665,2,0,0
3.4,7.933333333333333,4,0,0
8.45,16.33666666666667,5,0,0
15.600000000000001,14.725000000000001,24,0,0
7.5,40.028000000000006,6,0,0
4.2,15.584210526315792,2,0,0
6.300000000000001,17.621052631578948,3,0,0
6.300000000000001,17.526315789473685,3,0,0
6.300000000000001,24.438461538461542,3,0,0
10.5,24.629411764705885,5,0,0
6.300000000000001,32.22162162162162,3,0,0
5.9,54.56666666666666,2,0,0
20.16,6.215999999999999,48,0,0
2.52,9.24,6,0,0
1.68,9.03,4,0,0
0.42,8.715,1,0,0
6.72,9.38,16,0,0
8.850000000000001,10.488888888888889,3,0,0
17.700000000000003,10.570833333333335,6,0,0
10.2,12.75,12,0,0
1.25,5.41,1,0,0
3.9,16.89375,2,0,0
3.9,29.19545454545455,2,0,0
3.9,7.5562499999999995,2,0,0
13.9,15.6375,2,0,0
8.4,4.725,4,0,0
1.69,6.196666666666666,1,0,0
5.9,19.666666666666668,2,0,0
2.1,10.15,1,0,0
1.95,6.24,1,0,0
1.95,11.421428571428569,1,0,0
5.9,17.00588235294118,2,0,0
19.799999999999997,12.728571428571428,12,0,0
13.200000000000001,8.7725,24,0,0
9.899999999999999,11.632499999999999,6,0,0
3.4,8.216666666666667,4,0,0
30.599999999999998,13.515,12,0,0
10.9,12.943750000000001,2,0,0
25.5,12.75,2,0,0
3.3,19.77777777777778,2,0,0
3.3,22.714285714285715,2,0,0
4.949999999999999,18.81,3,0,0
1.65,8.4,1,0,0
3.3,20.058333333333334,2,0,0
3.3,10.083333333333334,2,0,0
3.3,11.296153846153846,2,0,0
3.9,7.409999999999999,2,0,0
1.95,47.04,1,0,0
5.85,47.352,3,0,0
7.8,15.3,4,0,0
5.85,23.325,3,0,0
3.9,19.22142857142857,2,0,0
5.85,21.45,3,0,0
3.9000000000000004,9.564285714285715,6,0,0
2.6,15.979166666666666,4,0,0
3.9000000000000004,8.700000000000001,6,0,0
7.95,30.45,1,0,0
11.9,17.255000000000003,2,0,0
17.0,13.6,2,0,0
13.75,21.473478260869566,11,0,0
11.8,31.150000000000002,4,0,0
9.75,15.762500000000001,5,0,0
0.42,10.15,1,0,0
5.1,6.314285714285714,6,0,0
1.7,1.5583333333333333,2,0,0
15.299999999999999,5.7375,6,0,0
2.5,21.473478260869566,2,0,0
0.42,0.84,1,0,0
1.26,10.26,3,0,0
0.84,10.645714285714288,2,0,0
1.26,13.995000000000001,3,0,0
0.42,3.64,1,0,0
0.42,4.8,1,0,0
0.42,10.645714285714288,1,0,0
0.42,1.05,1,0,0
1.9,1.6108695652173912,2,0,0
6.300000000000001,7.05,3,0,0
7.5,21.5625,2,0,0
3.75,25.416666666666668,1,0,0
2.95,5.9,1,0,0
2.55,5.7375,1,0,0
1.25,1.25,1,0,0
0.42,0.42,1,0,0
19.8,19.8,4,0,0
1.95,1.95,1,0,0
8.5,8.5,1,0,0
0.42,0.42,1,0,0
10.08,10.15,24,0,0
2.1,8.793750000000001,1,0,0
15.0,8.4375,4,0,0
0.42,2.73,1,0,0
1.7,1.7,2,0,0
2.5,6.333333333333333,2,0,0
1.65,1.65,1,0,0
15.0,26.25,4,0,0
4.95,8.91,1,0,0
5.1,6.375,2,0,0
3.75,9.375,1,0,0
3.75,17.5,1,0,0
7.5,21.5625,2,0,0
2.5,13.75,2,0,0
4.25,18.416666666666668,1,0,0
1.9,1.6108695652173912,2,0,0
1.45,13.774999999999999,1,0,0
2.5,6.333333333333333,2,0,0
9.0,10.8,12,0,0
2.5,1.875,2,0,0
3.75,3.75,1,0,0
1.7,1.7,2,0,0
9.75,96.95,3,0,0
3.4799999999999995,4.033636363636362,12,0,0
3.4799999999999995,3.479999999999999,12,0,0
2.1,8.793750000000001,1,0,0
3.4799999999999995,2.361428571428571,12,0,0
3.4799999999999995,3.8988888888888886,12,0,0
107.10000000000001,60.300000000000004,18,0,0
13.6,5.95,16,0,0
13.2,14.41206896551724,8,0,0
30.599999999999998,17.0,36,0,0
5.85,17.304545454545455,3,0,0
8.850000000000001,17.490384615384617,3,0,0
3.75,13.75,3,0,0
23.1,12.600000000000001,11,0,0
11.7,16.89375,6,0,0
14.75,14.75,5,0,0
6.25,9.51923076923077,5,0,0
22.5,40.028000000000006,18,0,0
4.2,8.05,2,0,0
5.0,5.0,4,0,0
8.5,9.35,10,0,0
0.85,7.083333333333333,1,0,0
1.25,29.484285714285715,1,0,0
2.5,7.361111111111111,2,0,0
10.0,22.90909090909091,8,0,0
7.6499999999999995,11.049999999999999,9,0,0
2.2,3.3,4,0,0
4.2,21.000000000000004,2,0,0
2.2,4.05625,4,0,0
13.0,96.95,4,0,0
2.5,54.925714285714285,2,0,0
10.2,24.892,12,0,0
3.75,9.375,3,0,0
2.55,9.1375,3,0,0
5.9,17.00588235294118,2,0,0
1.65,14.85,1,0,0
8.25,8.25,5,0,0
3.75,27.98076923076923,1,0,0
21.97,45.49677419354838,13,0,0
5.0,9.6875,4,0,0
15.9,15.9,2,0,0
13.0,15.6,4,0,0
2.55,2.55,3,0,0
7.5,12.916666666666666,6,0,0
2.8499999999999996,10.314285714285713,3,0,0
7.5,7.5,6,0,0
7.5,4.375,6,0,0
2.95,0.0,1,0,0
2.55,16.32,1,0,0
2.55,14.875,1,0,0
6.6,53.574999999999996,4,0,0
4.949999999999999,16.0875,3,0,0
30.599999999999998,6.984444444444445,36,0,0
10.08,4.62,24,0,0
4.2,4.2,2,0,0
8.850000000000001,11.246875000000001,3,0,0
5.8,31.381249999999998,4,0,0
5.0,19.818461538461538,4,0,0
2.95,2.95,1,0,0
11.8,16.445,4,0,0
3.75,3.75,1,0,0
6.25,7.34375,5,0,0
6.6,22.714285714285715,4,0,0
1.7,16.90625,2,0,0
3.4,7.4375,4,0,0
8.5,20.97142857142857,10,0,0
6.6,18.81,4,0,0
6.300000000000001,49.4,3,0,0
4.949999999999999,20.058333333333334,3,0,0
3.4,3.06,4,0,0
1.95,17.82857142857143,1,0,0
3.3,27.867857142857144,2,0,0
42.0,14.7,20,0,0
5.1,15.12125,6,0,0
6.8,18.603333333333335,8,0,0
5.1,7.933333333333333,6,0,0
4.2,6.215999999999999,10,0,0
11.25,22.020857142857142,3,0,0
7.9,22.419642857142858,2,0,0
9.3,20.00769230769231,2,0,0
8.25,6.80625,5,0,0
8.850000000000001,33.702777777777776,3,0,0
8.850000000000001,47.973076923076924,3,0,0
6.25,7.75,5,0,0
6.25,6.25,5,0,0
4.949999999999999,14.025,3,0,0
4.949999999999999,8.25,3,0,0
4.949999999999999,8.58,3,0,0
8.25,6.0,5,0,0
12.6,14.07,30,0,0
12.6,18.27,30,0,0
3.9000000000000004,5.2,6,0,0
6.5,6.5,10,0,0
7.8,18.2,4,0,0
10.2,10.2,4,0,0
10.2,4.4624999999999995,4,0,0
4.2,4.9,2,0,0
4.2,5.752173913043479,2,0,0
4.2,6.600000000000001,2,0,0
15.0,15.25,12,0,0
6.8,13.614117647058823,8,0,0
15.0,24.375,4,0,0
5.9,15.07777777777778,2,0,0
13.5,14.85,2,0,0
11.8,31.150000000000002,4,0,0
17.700000000000003,32.27375,6,0,0
12.75,141.89999999999998,1,0,1
10.2,9.774999999999999,12,0,0
10.2,4.365999999999998,12,0,0
0.42,6.984444444444445,1,0,0
0.85,6.984444444444445,1,0,0
0.85,0.85,1,0,0
0.65,8.32,1,0,0
1.95,1.95,1,0,0
1.65,10.724999999999998,1,0,0
7.95,48.225,1,0,0
1.05,1.05,5,0,0
4.65,6.9750000000000005,1,0,0
5.9,9.5875,2,0,0
2.55,13.114285714285714,1,0,0
2.5,6.25,2,0,0
2.1,17.621052631578948,1,0,0
0.85,0.85,1,0,0
0.42,11.082857142857142,1,0,0
0.85,7.366666666666666,1,0,0
0.8699999999999999,4.033636363636362,3,0,0
2.6,9.564285714285715,4,0,0
1.65,12.659999999999998,1,0,0
1.3,1.3,2,0,0
0.55,1.5583333333333336,1,0,0
1.9500000000000002,1.3,3,0,0
1.65,1.65,1,0,0
0.85,17.129230769230766,1,0,0
0.85,1.275,1,0,0
0.65,1.3,1,0,0
0.29,17.544999999999998,1,0,0
1.65,17.874999999999996,1,0,0
0.42,2.1599999999999997,1,0,0
1.25,29.5,1,0,0
0.65,8.32,1,0,0
2.1,17.526315789473685,1,0,0
1.7,4.25,2,0,0
2.1,24.629411764705885,1,0,0
3.75,13.125,1,0,0
2.1,24.438461538461542,1,0,0
2.1,32.22162162162162,1,0,0
2.1,17.526315789473685,1,0,0
2.1,17.621052631578948,1,0,0
7.5,20.264000000000003,6,0,0
7.800000000000001,14.725000000000001,12,0,0
8.850000000000001,20.650000000000002,3,0,0
2.95,32.27375,1,0,0
29.5,31.150000000000002,10,0,0
11.8,32.27375,4,0,0
45.0,24.375,12,0,0
7.5,18.75,6,0,0
3.75,33.45,1,0,0
3.75,27.98076923076923,1,0,0
10.5,24.629411764705885,5,0,0
10.5,24.438461538461542,5,0,0
10.5,17.526315789473685,5,0,0
4.2,24.629411764705885,2,0,0
10.5,32.22162162162162,5,0,0
6.300000000000001,24.629411764705885,3,0,0
11.25,12.321428571428571,3,0,0
33.75,33.45,9,0,0
15.0,27.98076923076923,4,0,0
15.0,18.28125,4,0,0
30.0,25.27173913043478,8,0,0
2.95,16.30263157894737,1,0,0
8.5,14.571428571428571,1,0,0
8.5,25.5,1,0,0
8.5,17.0,1,0,0
6.25,6.25,5,0,0
25.5,44.2125,2,0,0
12.75,23.45,3,0,0
4.95,20.514,1,0,0
8.850000000000001,16.30263157894737,3,0,0
17.25,14.615625,5,0,0
24.75,27.57857142857143,5,0,0
19.8,20.514,4,0,0
11.25,20.636785714285715,3,0,0
8.5,15.583333333333334,1,0,0
8.5,18.7,1,0,0
8.5,33.73846153846154,1,0,0
8.5,20.541666666666668,1,0,0
15.299999999999999,13.206521739130435,6,0,0
5.85,19.22142857142857,3,0,0
4.2,5.752173913043479,2,0,0
4.2,4.9,2,0,0
4.2,6.600000000000001,2,0,0
4.2,5.833333333333334,2,0,0
8.5,25.5,1,0,0
2.1,4.725,1,0,0
0.55,3.3,1,0,0
1.25,2.5,1,0,0
2.95,10.488888888888889,1,0,0
2.95,10.570833333333335,1,0,0
4.25,4.25,1,0,0
1.25,9.51923076923077,1,0,0
4.65,15.1125,1,0,0
5.9,9.5875,2,0,0
0.85,3.3055555555555554,1,0,0
1.25,10.25,1,0,0
1.25,21.473478260869566,1,0,0
1.65,14.41206896551724,1,0,0
2.1,2.1,1,0,0
-7.95,48.225,-1,0,0
16.95,16.95,1,0,0
2.5,5.0,2,0,0
2.95,2.95,1,0,0
2.1,23.362500000000004,1,0,0
1.45,6.766666666666666,1,0,0
1.69,6.196666666666666,1,0,0
1.45,9.424999999999999,1,0,0
1.95,6.24,1,0,0
2.1,2.1,1,0,0
4.95,31.378846153846155,1,0,0
3.75,20.598000000000003,1,0,0
1.25,4.375,1,0,0
1.69,7.967142857142858,1,0,0
3.75,10.625,1,0,0
5.95,16.150000000000002,1,0,0
1.25,1.25,1,0,0
3.3,3.2999999999999994,2,0,0
0.65,8.775,1,0,0
1.3,9.49,2,0,0
0.65,0.65,1,0,0
1.68,1.68,4,0,0
1.25,1.5,1,0,0
1.1,8.7725,2,0,0
5.04,6.3,12,0,0
1.25,5.535714285714286,1,0,0
7.6499999999999995,16.999999999999996,3,0,0
8.850000000000001,-4.425000000000001,3,0,0
5.9,5.9,2,0,0
2.1,13.020000000000001,1,0,0
2.95,31.150000000000002,1,0,0
7.800000000000001,14.725000000000001,12,0,0
1.65,11.632499999999999,1,0,0
1.65,5.857499999999999,1,0,0
1.25,1.25,1,0,0
1.25,1.25,1,0,0
2.95,5.1625000000000005,1,0,0
2.95,35.487500000000004,1,0,0
2.95,17.490384615384617,1,0,0
3.3,14.41206896551724,2,0,0
2.1,41.96,1,0,0
1.25,12.1875,1,0,0
1.45,10.15,1,0,0
2.95,31.150000000000002,1,0,0
2.95,32.27375,1,0,0
2.95,47.973076923076924,1,0,0
3.4,14.549999999999999,4,0,0
3.75,3.75,1,0,0
1.25,16.704545454545453,1,0,0
1.25,60.714285714285715,1,0,0
2.95,-16.809999999999995,1,0,0
2.1,3.15,1,0,0
1.25,8.055555555555555,1,0,0
2.55,10.2,1,0,0
1.95,47.15625,1,0,0
2.1,2.1,1,0,0
2.5,11.625,2,0,0
1.25,16.704545454545453,1,0,0
3.3,11.715,2,0,0
4.949999999999999,8.456249999999999,3,0,0
1.7,5.1,2,0,0
3.3,24.488461538461536,2,0,0
4.25,179.8225,1,0,-1
2.5,7.5,2,0,0
0.65,0.65,1,0,0
0.42,0.42,1,0,0
6.300000000000001,32.22162162162162,3,0,0
4.2,17.621052631578948,2,0,0
6.300000000000001,24.629411764705885,3,0,0
2.1,24.438461538461542,1,0,0
4.95,16.830000000000002,1,0,0
4.95,4.95,1,0,0
2.1,2.1,1,0,0
0.65,0.65,1,0,0
4.65,19.762500000000003,1,0,0
19.9,15.919999999999998,2,0,0
0.85,5.5249999999999995,1,0,0
0.85,0.85,1,0,0
3.3,5.857499999999999,2,0,0
0.65,4.2250000000000005,1,0,0
0.65,0.65,1,0,0
1.65,5.857499999999999,1,0,0
1.65,11.632499999999999,1,0,0
3.3,9.292105263157893,2,0,0
4.949999999999999,10.724999999999998,3,0,0
6.75,10.125,1,0,0
1.25,1.5,1,0,0
1.25,60.714285714285715,1,0,0
30.0,0.0,24,0,0
3.4799999999999995,2.361428571428571,12,0,0
3.4799999999999995,3.3188888888888886,12,0,0
2.25,2.8125,1,0,0
0.85,5.383333333333333,1,0,0
1.7,12.466666666666667,2,0,0
3.4,3.4,4,0,0
3.3,8.25,2,0,0
2.95,31.150000000000002,1,0,0
1.25,1.875,1,0,0
0.85,8.216666666666667,1,0,0
5.9,9.833333333333334,2,0,0
3.75,18.28125,1,0,0
2.95,13.520833333333334,1,0,0
1.95,47.352,1,0,0
1.95,17.82857142857143,1,0,0
1.95,23.325,1,0,0
1.95,15.762500000000001,1,0,0
15.0,9.51923076923077,12,0,0
20.4,19.3375,24,0,0
22.5,10.625,6,0,0
15.0,9.75,12,0,0
15.0,12.75,12,0,0
2.1,7.200000000000001,1,0,0
4.2,28.840000000000003,10,0,0
23.85,11.129999999999999,3,0,0
8.5,20.427083333333332,2,0,0
9.899999999999999,10.083333333333332,6,0,0
9.899999999999999,8.6625,6,0,0
7.800000000000001,2.2750000000000004,12,0,0
2.1,17.621052631578948,1,0,0
7.800000000000001,2.0583333333333336,12,0,0
51.0,29.0,6,0,0
7.800000000000001,2.47,12,0,0
7.800000000000001,2.6,12,0,0
17.0,11.9,4,0,0
22.5,13.392857142857142,6,0,0
22.5,10.0,6,0,0
12.5,6.875,10,0,0
20.16,8.19,48,0,0
9.899999999999999,10.724999999999998,6,0,0
12.600000000000001,7.05,6,0,0
7.14,3.2899999999999996,17,0,0
10.0,7.361111111111111,8,0,0
12.5,11.931818181818182,10,0,0
18.900000000000002,32.22162162162162,9,0,0
16.8,24.629411764705885,8,0,0
4.2,6.405,10,0,0
1.26,3.2899999999999996,3,0,0
19.799999999999997,8.456249999999999,12,0,0
9.9,7.92,2,0,0
14.850000000000001,11.137500000000001,3,0,0
17.700000000000003,17.700000000000003,6,0,0
47.2,25.075000000000003,16,0,0
14.700000000000001,7.200000000000001,7,0,0
1.26,1.26,3,0,0
0.42,6.864444444444445,1,0,0
2.95,7.166666666666667,1,0,0
0.85,2.8333333333333335,1,0,0
17.700000000000003,17.700000000000003,6,0,0
7.95,11.129999999999999,1,0,0
20.16,8.82,48,0,0
29.700000000000003,52.29333333333334,6,0,0
83.7,34.34464285714286,18,0,0
67.5,23.722941176470588,18,0,0
50.400000000000006,24.629411764705885,24,0,0
21.0,32.22162162162162,10,0,0
29.400000000000002,15.584210526315792,14,0,0
52.199999999999996,23.94285714285714,36,0,0
22.5,22.020857142857142,6,0,0
30.0,20.636785714285715,8,0,0
3.75,33.45,1,0,0
11.25,57.47153846153847,3,0,0
35.400000000000006,16.445,12,0,0
7.6499999999999995,13.114285714285714,3,0,0
10.2,11.73,4,0,0
11.8,27.147222222222222,4,0,0
34.0,33.73846153846154,4,0,0
17.700000000000003,16.0125,6,0,0
26.0,18.38,8,0,0
15.299999999999999,13.206521739130435,6,0,0
15.0,10.708181818181819,12,0,0
6.25,13.461538461538462,5,0,0
17.700000000000003,16.0125,6,0,0
34.0,20.541666666666668,4,0,0
15.299999999999999,13.206521739130435,6,0,0
8.5,17.0,1,0,0
8.5,14.571428571428571,1,0,0
3.75,33.45,1,0,0
18.75,25.27173913043478,5,0,0
3.75,33.45,1,0,0
7.5,33.45,2,0,0
11.25,27.98076923076923,3,0,0
7.5,15.681818181818182,2,0,0
4.2,17.621052631578948,2,0,0
10.5,24.438461538461542,5,0,0
79.2,19.536363636363635,16,0,0
39.0,47.352,20,0,0
19.5,36.31666666666667,10,0,0
10.2,31.745454545454546,4,0,0
2.1,6.600000000000001,1,0,0
2.1,5.833333333333334,1,0,0
2.1,4.9,1,0,0
2.1,5.752173913043479,1,0,0
29.5,13.275000000000002,10,0,0
23.8,39.625,4,0,0
3.3,24.488461538461536,2,0,0
8.5,6.375,2,0,0
8.5,6.375,2,0,0
8.5,7.285714285714286,2,0,0
5.8,13.533333333333331,4,0,0
5.8,10.5125,4,0,0
5.8,31.381249999999998,4,0,0
19.8,130.255,4,0,1
2.1,7.05,1,0,0
2.1,5.833333333333334,1,0,0
2.1,4.9,1,0,0
2.1,6.600000000000001,1,0,0
0.85,7.366666666666666,1,0,0
2.1,5.752173913043479,1,0,0
1.45,8.658333333333333,1,0,0
2.95,2.95,1,0,0
1.25,2.9166666666666665,1,0,0
2.95,32.27375,1,0,0
1.25,9.75,1,0,0
2.95,31.150000000000002,1,0,0
19.5,36.31666666666667,10,0,0
1.95,1.95,1,0,0
1.25,6.875,1,0,0
1.1,8.7725,2,0,0
0.85,0.85,1,0,0
0.42,11.082857142857142,1,0,0
1.25,1.25,1,0,0
1.25,2.5,1,0,0
5.1,5.464285714285714,6,0,0
2.55,2.5500000000000003,3,0,0
3.75,20.636785714285715,1,0,0
2.5,11.931818181818182,2,0,0
1.25,1.5,1,0,0
9.3,6.9750000000000005,2,0,0
0.65,8.32,1,0,0
0.85,6.516666666666667,1,0,0
0.85,0.85,1,0,0
2.95,5.1625000000000005,1,0,0
0.42,11.082857142857142,1,0,0
0.65,8.32,1,0,0
2.1,6.562500000000001,1,0,0
1.25,60.714285714285715,1,0,0
0.65,9.100000000000001,1,0,0
2.1,24.629411764705885,1,0,0
5.04,5.76,12,0,0
4.2,17.621052631578948,2,0,0
1.65,5.857499999999999,1,0,0
